sample_idx,mode,Nq,level,bpf,metric,value
3,CBR,6,,70,ViSQOL-speech,4.1773586044349065
3,CBR,6,,70,NISQA_overall_MOS,4.554659366607666
3,CBR,7,,80,SI-SDR,5.700619697570801
3,CBR,7,,80,PESQ,2.1091158390045166
3,CBR,7,,80,STOI,0.9288575053215027
3,CBR,7,,80,ESTOI,0.8227324485778809
3,CBR,7,,80,ViSQOL-speech,4.1859765721951705
3,CBR,7,,80,NISQA_overall_MOS,4.69197940826416
4,CBR,0,,10,SI-SDR,1.4644782543182373
4,CBR,0,,10,PESQ,1.089959979057312
4,CBR,0,,10,STOI,0.43641769886016846
4,CBR,0,,10,ESTOI,0.21468520164489746
4,CBR,0,,10,ViSQOL-speech,2.130152702502776
4,CBR,0,,10,NISQA_overall_MOS,1.6369354724884033
4,CBR,1,,20,SI-SDR,1.6241073608398438
4,CBR,1,,20,PESQ,1.1339502334594727
4,CBR,1,,20,STOI,0.4850757122039795
4,CBR,1,,20,ESTOI,0.27330392599105835
4,CBR,1,,20,ViSQOL-speech,2.4138862370470506
4,CBR,1,,20,NISQA_overall_MOS,1.5415922403335571
4,CBR,2,,30,SI-SDR,1.7682076692581177
4,CBR,2,,30,PESQ,1.132188081741333
4,CBR,2,,30,STOI,0.4945911169052124
4,CBR,2,,30,ESTOI,0.28269317746162415
4,CBR,2,,30,ViSQOL-speech,2.500510058158479
4,CBR,2,,30,NISQA_overall_MOS,1.617469072341919
4,CBR,3,,40,SI-SDR,1.8131468296051025
4,CBR,3,,40,PESQ,1.1784923076629639
4,CBR,3,,40,STOI,0.510793924331665
4,CBR,3,,40,ESTOI,0.2984956204891205
4,CBR,3,,40,ViSQOL-speech,2.598792985679432
4,CBR,3,,40,NISQA_overall_MOS,1.5090116262435913
4,CBR,4,,50,SI-SDR,1.6960957050323486
4,CBR,4,,50,PESQ,1.1570816040039062
4,CBR,4,,50,STOI,0.5111594200134277
4,CBR,4,,50,ESTOI,0.30652281641960144
4,CBR,4,,50,ViSQOL-speech,2.604184500929959
4,CBR,4,,50,NISQA_overall_MOS,1.4153937101364136
4,CBR,5,,60,SI-SDR,1.725769281387329
4,CBR,5,,60,PESQ,1.1780203580856323
4,CBR,5,,60,STOI,0.5129506587982178
4,CBR,5,,60,ESTOI,0.30429884791374207
4,CBR,5,,60,ViSQOL-speech,2.636247114467333
4,CBR,5,,60,NISQA_overall_MOS,1.4871753454208374
4,CBR,6,,70,SI-SDR,1.7946231365203857
4,CBR,6,,70,PESQ,1.18001127243042
4,CBR,6,,70,STOI,0.5181615352630615
4,CBR,6,,70,ESTOI,0.31211528182029724
4,CBR,6,,70,ViSQOL-speech,2.6674914160448346
4,CBR,6,,70,NISQA_overall_MOS,1.4427995681762695
4,CBR,7,,80,SI-SDR,1.8396797180175781
4,CBR,7,,80,PESQ,1.1856883764266968
4,CBR,7,,80,STOI,0.5180068612098694
4,CBR,7,,80,ESTOI,0.31608471274375916
4,CBR,7,,80,ViSQOL-speech,2.6659369124245584
4,CBR,7,,80,NISQA_overall_MOS,1.4081922769546509
5,CBR,0,,10,SI-SDR,-8.658255577087402
5,CBR,0,,10,PESQ,1.1723922491073608
5,CBR,0,,10,STOI,0.6931495070457458
5,CBR,0,,10,ESTOI,0.434241384267807
5,CBR,0,,10,ViSQOL-speech,2.5825140439804706
5,CBR,0,,10,NISQA_overall_MOS,4.029057502746582
5,CBR,1,,20,SI-SDR,-2.0774760246276855
5,CBR,1,,20,PESQ,1.2821930646896362
5,CBR,1,,20,STOI,0.743367612361908
5,CBR,1,,20,ESTOI,0.5267207026481628
5,CBR,1,,20,ViSQOL-speech,3.0943864133767476
5,CBR,1,,20,NISQA_overall_MOS,4.1549973487854
5,CBR,2,,30,SI-SDR,-0.5547344088554382
5,CBR,2,,30,PESQ,1.3375024795532227
5,CBR,2,,30,STOI,0.7530580163002014
5,CBR,2,,30,ESTOI,0.5532351136207581
5,CBR,2,,30,ViSQOL-speech,3.350856469677228
5,CBR,2,,30,NISQA_overall_MOS,4.17726469039917
5,CBR,3,,40,SI-SDR,0.3873024880886078
5,CBR,3,,40,PESQ,1.3756821155548096
5,CBR,3,,40,STOI,0.7637110352516174
5,CBR,3,,40,ESTOI,0.5744906663894653
5,CBR,3,,40,ViSQOL-speech,3.4130283241162234
5,CBR,3,,40,NISQA_overall_MOS,4.225732803344727
5,CBR,4,,50,SI-SDR,1.3420242071151733
5,CBR,4,,50,PESQ,1.4040757417678833
5,CBR,4,,50,STOI,0.7665899991989136
5,CBR,4,,50,ESTOI,0.5813127756118774
5,CBR,4,,50,ViSQOL-speech,3.417266839959211
5,CBR,4,,50,NISQA_overall_MOS,4.212265968322754
5,CBR,5,,60,SI-SDR,1.6742370128631592
5,CBR,5,,60,PESQ,1.4201953411102295
5,CBR,5,,60,STOI,0.7700491547584534
5,CBR,5,,60,ESTOI,0.5852146148681641
5,CBR,5,,60,ViSQOL-speech,3.4385226215360003
5,CBR,5,,60,NISQA_overall_MOS,4.194027900695801
5,CBR,6,,70,SI-SDR,2.0347743034362793
5,CBR,6,,70,PESQ,1.4352062940597534
5,CBR,6,,70,STOI,0.7732571959495544
5,CBR,6,,70,ESTOI,0.5908738374710083
5,CBR,6,,70,ViSQOL-speech,3.4616869104960633
5,CBR,6,,70,NISQA_overall_MOS,4.2348175048828125
5,CBR,7,,80,SI-SDR,2.442704200744629
5,CBR,7,,80,PESQ,1.4327490329742432
5,CBR,7,,80,STOI,0.774908721446991
5,CBR,7,,80,ESTOI,0.595470666885376
5,CBR,7,,80,ViSQOL-speech,3.504186975372663
5,CBR,7,,80,NISQA_overall_MOS,4.309655666351318
6,CBR,0,,10,SI-SDR,-3.7768986225128174
6,CBR,0,,10,PESQ,1.0801507234573364
6,CBR,0,,10,STOI,0.5364447832107544
6,CBR,0,,10,ESTOI,0.3374277651309967
6,CBR,0,,10,ViSQOL-speech,2.2256973824269672
6,CBR,0,,10,NISQA_overall_MOS,1.8259092569351196
6,CBR,1,,20,SI-SDR,-1.8489480018615723
6,CBR,1,,20,PESQ,1.0913814306259155
6,CBR,1,,20,STOI,0.6183669567108154
6,CBR,1,,20,ESTOI,0.4215456247329712
6,CBR,1,,20,ViSQOL-speech,2.6108805408118974
6,CBR,1,,20,NISQA_overall_MOS,1.6415679454803467
6,CBR,2,,30,SI-SDR,-1.332728624343872
6,CBR,2,,30,PESQ,1.1051990985870361
6,CBR,2,,30,STOI,0.6330481767654419
6,CBR,2,,30,ESTOI,0.44380107522010803
6,CBR,2,,30,ViSQOL-speech,2.8190929545180206
6,CBR,2,,30,NISQA_overall_MOS,1.8851940631866455
6,CBR,3,,40,SI-SDR,-1.1483268737792969
6,CBR,3,,40,PESQ,1.1170734167099
6,CBR,3,,40,STOI,0.6368793249130249
6,CBR,3,,40,ESTOI,0.4524555206298828
6,CBR,3,,40,ViSQOL-speech,2.8872622873018123
6,CBR,3,,40,NISQA_overall_MOS,2.0366618633270264
6,CBR,4,,50,SI-SDR,-1.1294533014297485
6,CBR,4,,50,PESQ,1.186937928199768
6,CBR,4,,50,STOI,0.6510137319564819
6,CBR,4,,50,ESTOI,0.46576204895973206
6,CBR,4,,50,ViSQOL-speech,3.0096142460141215
6,CBR,4,,50,NISQA_overall_MOS,2.2102866172790527
6,CBR,5,,60,SI-SDR,-1.059577226638794
6,CBR,5,,60,PESQ,1.1930283308029175
6,CBR,5,,60,STOI,0.6576274037361145
6,CBR,5,,60,ESTOI,0.47568151354789734
6,CBR,5,,60,ViSQOL-speech,3.043334019798693
6,CBR,5,,60,NISQA_overall_MOS,2.2439157962799072
6,CBR,6,,70,SI-SDR,-0.9026094675064087
6,CBR,6,,70,PESQ,1.1948168277740479
6,CBR,6,,70,STOI,0.6596417427062988
6,CBR,6,,70,ESTOI,0.47665292024612427
6,CBR,6,,70,ViSQOL-speech,3.0793098980812283
6,CBR,6,,70,NISQA_overall_MOS,2.315953016281128
6,CBR,7,,80,SI-SDR,-0.7948830723762512
6,CBR,7,,80,PESQ,1.2091141939163208
6,CBR,7,,80,STOI,0.6626487374305725
6,CBR,7,,80,ESTOI,0.4818355441093445
6,CBR,7,,80,ViSQOL-speech,3.095742885748182
6,CBR,7,,80,NISQA_overall_MOS,2.1286849975585938
7,CBR,0,,10,SI-SDR,-5.006332874298096
7,CBR,0,,10,PESQ,1.3787026405334473
7,CBR,0,,10,STOI,0.7572698593139648
7,CBR,0,,10,ESTOI,0.5874804854393005
7,CBR,0,,10,ViSQOL-speech,3.535615976636263
7,CBR,0,,10,NISQA_overall_MOS,4.690295219421387
7,CBR,1,,20,SI-SDR,0.3384034037590027
7,CBR,1,,20,PESQ,1.8606336116790771
7,CBR,1,,20,STOI,0.8398117423057556
7,CBR,1,,20,ESTOI,0.7000793814659119
7,CBR,1,,20,ViSQOL-speech,3.8607982794584763
7,CBR,1,,20,NISQA_overall_MOS,4.915050983428955
7,CBR,2,,30,SI-SDR,3.0300381183624268
7,CBR,2,,30,PESQ,2.114046573638916
7,CBR,2,,30,STOI,0.8608223795890808
7,CBR,2,,30,ESTOI,0.7355795502662659
7,CBR,2,,30,ViSQOL-speech,4.05572056569735
7,CBR,2,,30,NISQA_overall_MOS,4.859607219696045
7,CBR,3,,40,SI-SDR,5.6178765296936035
7,CBR,3,,40,PESQ,2.301115036010742
7,CBR,3,,40,STOI,0.8737982511520386
7,CBR,3,,40,ESTOI,0.7600821852684021
7,CBR,3,,40,ViSQOL-speech,4.173163881192396
7,CBR,3,,40,NISQA_overall_MOS,4.835830211639404
7,CBR,4,,50,SI-SDR,6.3814496994018555
7,CBR,4,,50,PESQ,2.4488322734832764
7,CBR,4,,50,STOI,0.882106363773346
7,CBR,4,,50,ESTOI,0.7777894735336304
7,CBR,4,,50,ViSQOL-speech,4.234259370714312
7,CBR,4,,50,NISQA_overall_MOS,4.857273101806641
7,CBR,5,,60,SI-SDR,7.06901741027832
7,CBR,5,,60,PESQ,2.5391647815704346
7,CBR,5,,60,STOI,0.8873134851455688
7,CBR,5,,60,ESTOI,0.7861032485961914
7,CBR,5,,60,ViSQOL-speech,4.26728299091116
7,CBR,5,,60,NISQA_overall_MOS,4.884760856628418
7,CBR,6,,70,SI-SDR,7.8681535720825195
7,CBR,6,,70,PESQ,2.6078312397003174
7,CBR,6,,70,STOI,0.8903003931045532
7,CBR,6,,70,ESTOI,0.7935088276863098
7,CBR,6,,70,ViSQOL-speech,4.318762558313595
7,CBR,6,,70,NISQA_overall_MOS,4.889502048492432
7,CBR,7,,80,SI-SDR,8.314133644104004
7,CBR,7,,80,PESQ,2.6502726078033447
7,CBR,7,,80,STOI,0.8949180841445923
7,CBR,7,,80,ESTOI,0.7995123863220215
7,CBR,7,,80,ViSQOL-speech,4.333333793371256
7,CBR,7,,80,NISQA_overall_MOS,4.898138046264648
8,CBR,0,,10,SI-SDR,-4.146429538726807
8,CBR,0,,10,PESQ,1.1735365390777588
8,CBR,0,,10,STOI,0.6041147112846375
8,CBR,0,,10,ESTOI,0.36706647276878357
8,CBR,0,,10,ViSQOL-speech,2.8470584704446082
8,CBR,0,,10,NISQA_overall_MOS,3.2541208267211914
8,CBR,1,,20,SI-SDR,-0.20357808470726013
8,CBR,1,,20,PESQ,1.251284122467041
8,CBR,1,,20,STOI,0.6507594585418701
8,CBR,1,,20,ESTOI,0.42258235812187195
8,CBR,1,,20,ViSQOL-speech,2.9404364440057487
8,CBR,1,,20,NISQA_overall_MOS,3.418121099472046
8,CBR,2,,30,SI-SDR,0.9356028437614441
8,CBR,2,,30,PESQ,1.31950044631958
8,CBR,2,,30,STOI,0.6801216006278992
8,CBR,2,,30,ESTOI,0.44970452785491943
8,CBR,2,,30,ViSQOL-speech,3.0618209473257245
8,CBR,2,,30,NISQA_overall_MOS,3.535815954208374
8,CBR,3,,40,SI-SDR,1.9398342370986938
8,CBR,3,,40,PESQ,1.3586046695709229
8,CBR,3,,40,STOI,0.7004852294921875
8,CBR,3,,40,ESTOI,0.470310777425766
8,CBR,3,,40,ViSQOL-speech,3.159562718225084
8,CBR,3,,40,NISQA_overall_MOS,3.734405279159546
8,CBR,4,,50,SI-SDR,2.3309783935546875
8,CBR,4,,50,PESQ,1.376245141029358
8,CBR,4,,50,STOI,0.7108235359191895
8,CBR,4,,50,ESTOI,0.4850124418735504
8,CBR,4,,50,ViSQOL-speech,3.182438079621286
8,CBR,4,,50,NISQA_overall_MOS,3.8606598377227783
8,CBR,5,,60,SI-SDR,2.581620216369629
8,CBR,5,,60,PESQ,1.3872101306915283
8,CBR,5,,60,STOI,0.7161316275596619
8,CBR,5,,60,ESTOI,0.49660563468933105
8,CBR,5,,60,ViSQOL-speech,3.169804566159638
8,CBR,5,,60,NISQA_overall_MOS,3.8994505405426025
8,CBR,6,,70,SI-SDR,2.575251817703247
8,CBR,6,,70,PESQ,1.393673062324524
8,CBR,6,,70,STOI,0.7252970933914185
8,CBR,6,,70,ESTOI,0.5038804411888123
8,CBR,6,,70,ViSQOL-speech,3.191354286417933
8,CBR,6,,70,NISQA_overall_MOS,4.046035289764404
8,CBR,7,,80,SI-SDR,2.7542724609375
8,CBR,7,,80,PESQ,1.384353518486023
8,CBR,7,,80,STOI,0.7261050939559937
8,CBR,7,,80,ESTOI,0.5062836408615112
8,CBR,7,,80,ViSQOL-speech,3.1948615939492777
8,CBR,7,,80,NISQA_overall_MOS,3.891448736190796
9,CBR,0,,10,SI-SDR,-5.454294681549072
9,CBR,0,,10,PESQ,1.273946762084961
9,CBR,0,,10,STOI,0.7836572527885437
9,CBR,0,,10,ESTOI,0.6017752885818481
9,CBR,0,,10,ViSQOL-speech,3.289642334006596
9,CBR,0,,10,NISQA_overall_MOS,4.384965896606445
9,CBR,1,,20,SI-SDR,1.1016021966934204
9,CBR,1,,20,PESQ,1.619762897491455
9,CBR,1,,20,STOI,0.841974675655365
9,CBR,1,,20,ESTOI,0.681263267993927
9,CBR,1,,20,ViSQOL-speech,3.550667382221615
9,CBR,1,,20,NISQA_overall_MOS,4.611397743225098
9,CBR,2,,30,SI-SDR,3.116387367248535
9,CBR,2,,30,PESQ,1.7177472114562988
9,CBR,2,,30,STOI,0.8622387051582336
9,CBR,2,,30,ESTOI,0.708878219127655
9,CBR,2,,30,ViSQOL-speech,3.6586233825635426
9,CBR,2,,30,NISQA_overall_MOS,4.651870250701904
9,CBR,3,,40,SI-SDR,4.778817176818848
9,CBR,3,,40,PESQ,1.853719711303711
9,CBR,3,,40,STOI,0.8741406798362732
9,CBR,3,,40,ESTOI,0.730767011642456
9,CBR,3,,40,ViSQOL-speech,3.836524635429435
9,CBR,3,,40,NISQA_overall_MOS,4.674298286437988
9,CBR,4,,50,SI-SDR,5.666079044342041
9,CBR,4,,50,PESQ,1.9105697870254517
9,CBR,4,,50,STOI,0.8803099393844604
9,CBR,4,,50,ESTOI,0.7433665990829468
9,CBR,4,,50,ViSQOL-speech,3.900894866265916
9,CBR,4,,50,NISQA_overall_MOS,4.655818939208984
9,CBR,5,,60,SI-SDR,5.999807834625244
9,CBR,5,,60,PESQ,1.9570376873016357
9,CBR,5,,60,STOI,0.8857380151748657
9,CBR,5,,60,ESTOI,0.7505716681480408
9,CBR,5,,60,ViSQOL-speech,3.926725032098958
9,CBR,5,,60,NISQA_overall_MOS,4.655377388000488
9,CBR,6,,70,SI-SDR,6.272597312927246
9,CBR,6,,70,PESQ,1.9577510356903076
9,CBR,6,,70,STOI,0.8874825239181519
9,CBR,6,,70,ESTOI,0.7530955076217651
9,CBR,6,,70,ViSQOL-speech,3.9424904682326765
9,CBR,6,,70,NISQA_overall_MOS,4.667614936828613
9,CBR,7,,80,SI-SDR,6.727950096130371
9,CBR,7,,80,PESQ,1.9683172702789307
9,CBR,7,,80,STOI,0.890349268913269
9,CBR,7,,80,ESTOI,0.7558810710906982
9,CBR,7,,80,ViSQOL-speech,3.965915050610444
9,CBR,7,,80,NISQA_overall_MOS,4.677968502044678
10,CBR,0,,10,SI-SDR,-3.2770612239837646
10,CBR,0,,10,PESQ,1.3654134273529053
10,CBR,0,,10,STOI,0.7641228437423706
10,CBR,0,,10,ESTOI,0.6100113391876221
10,CBR,0,,10,ViSQOL-speech,3.4898618515978423
10,CBR,0,,10,NISQA_overall_MOS,4.088199615478516
10,CBR,1,,20,SI-SDR,2.2479894161224365
10,CBR,1,,20,PESQ,1.7563821077346802
10,CBR,1,,20,STOI,0.8348163962364197
10,CBR,1,,20,ESTOI,0.722371518611908
10,CBR,1,,20,ViSQOL-speech,3.813333094940593
10,CBR,1,,20,NISQA_overall_MOS,4.742193698883057
10,CBR,2,,30,SI-SDR,4.098722457885742
10,CBR,2,,30,PESQ,1.9899191856384277
10,CBR,2,,30,STOI,0.8579484224319458
10,CBR,2,,30,ESTOI,0.7634830474853516
10,CBR,2,,30,ViSQOL-speech,4.011276707054395
10,CBR,2,,30,NISQA_overall_MOS,4.790869235992432
10,CBR,3,,40,SI-SDR,6.059664726257324
10,CBR,3,,40,PESQ,2.146183967590332
10,CBR,3,,40,STOI,0.8674163818359375
10,CBR,3,,40,ESTOI,0.7796227931976318
10,CBR,3,,40,ViSQOL-speech,4.086015720292331
10,CBR,3,,40,NISQA_overall_MOS,4.7901997566223145
10,CBR,4,,50,SI-SDR,6.869169235229492
10,CBR,4,,50,PESQ,2.190098285675049
10,CBR,4,,50,STOI,0.8729845285415649
10,CBR,4,,50,ESTOI,0.7879605293273926
10,CBR,4,,50,ViSQOL-speech,4.112033994243812
10,CBR,4,,50,NISQA_overall_MOS,4.732105731964111
10,CBR,5,,60,SI-SDR,7.257747650146484
10,CBR,5,,60,PESQ,2.2123098373413086
10,CBR,5,,60,STOI,0.8815392851829529
10,CBR,5,,60,ESTOI,0.8004154562950134
